dataset_id,cell_count,unique_cell_types,tissues,diseases,tissue_general_query
773b9b2e-70c8-40be-8cbb-e7b5abab360d,0,0,,,blood;brain;intestine;kidney;liver;lung
774c18c5-efa1-4dc5-9e5e-2c824bab2e34,3589,7,brain,glioblastoma,blood;brain;intestine;kidney;liver;lung
776a1e4a-f141-49bb-9978-d0588a4cee9f,0,0,,,blood;brain;intestine;kidney;liver;lung
77c1c785-809f-4065-8c54-6a0170783256,0,0,,,blood;brain;intestine;kidney;liver;lung
781cc817-3fd0-487c-a55a-b47b2786a05d,9619,5,lung,normal,blood;brain;intestine;kidney;liver;lung
78c62d4e-abf1-405b-bb51-368720814529,0,0,,,blood;brain;intestine;kidney;liver;lung
78f40dd6-ed22-470d-8547-6fb5746c25da,1465,1,brain,normal,blood;brain;intestine;kidney;liver;lung
78fd69d2-75e4-4207-819a-563139f273c6,0,0,,,blood;brain;intestine;kidney;liver;lung
7970bd6b-f752-47a9-8643-2af16855ec49,0,0,,,blood;brain;intestine;kidney;liver;lung
79884ae5-e026-4d4a-858f-e807960bd4f7,4425,10,blood,normal,blood;brain;intestine;kidney;liver;lung
79d485a8-b8b1-49f2-85aa-c44e5206aa53,0,0,,,blood;brain;intestine;kidney;liver;lung
79ef1959-a6b4-4cac-82ca-30feaec48df1,4846,7,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
7a0a8891-9a22-4549-a55b-c2aca23c3a2a,0,0,,,blood;brain;intestine;kidney;liver;lung
7a1d54e5-901d-4280-b77d-b87cf172292d,0,0,,,blood;brain;intestine;kidney;liver;lung
7a419302-772d-4534-bffe-763c95b8c63d,0,0,,,blood;brain;intestine;kidney;liver;lung
7b20c613-9add-43d1-87e9-defd3d9b9f8c,40888,5,brain;kidney,metastatic melanoma;nonpapillary renal cell carcinoma,blood;brain;intestine;kidney;liver;lung
7b316f62-7fa0-4b95-bac9-e90866038a85,0,0,,,blood;brain;intestine;kidney;liver;lung
7b3368a5-c1a0-4973-9e75-d95b4150c7da,0,0,,,blood;brain;intestine;kidney;liver;lung
7b55fe5c-d5c8-48e0-a1a3-54c5b9074f3f,125530,32,lung,COVID-19,blood;brain;intestine;kidney;liver;lung
7b75b2c4-6d99-40be-9a61-391455d859e6,0,0,,,blood;brain;intestine;kidney;liver;lung
7b95971d-05e6-4060-9e52-f7148050bbba,0,0,,,blood;brain;intestine;kidney;liver;lung
7bb64315-9e5a-41b9-9235-59acf9642a3e,0,0,,,blood;brain;intestine;kidney;liver;lung
7be23e52-e357-45d6-861f-31166913104e,0,0,,,blood;brain;intestine;kidney;liver;lung
7c1c3d47-3166-43e5-9a95-65ceb2d45f78,0,0,,,blood;brain;intestine;kidney;liver;lung
7c497c66-c2e2-4291-8b96-339e5e65f314,76298,28,lung,COVID-19,blood;brain;intestine;kidney;liver;lung
7cd3c321-e487-4b51-a8af-9bf671b59fe5,0,0,,,blood;brain;intestine;kidney;liver;lung
7d3ab174-e433-40fc-a352-6fe71b1a19f9,0,0,,,blood;brain;intestine;kidney;liver;lung
7d98cc44-b090-4dc8-804f-2750c84fe9d7,0,0,,,blood;brain;intestine;kidney;liver;lung
7db0c178-b0a4-442f-ba54-e9e1633a84bb,0,0,,,blood;brain;intestine;kidney;liver;lung
7e7f63c5-d964-40be-83de-ecbcccafd233,0,0,,,blood;brain;intestine;kidney;liver;lung
7e9bde96-b4d1-43d3-a5fe-dde6c4a6dc47,0,0,,,blood;brain;intestine;kidney;liver;lung
7f08cbcc-5790-4576-8478-10e9a999b316,0,0,,,blood;brain;intestine;kidney;liver;lung
7f7faf6b-f11d-4f07-bc1c-188a4472748d,134076,29,lung,COVID-19,blood;brain;intestine;kidney;liver;lung
8039c63d-08b0-4fc9-af0f-5b57f08ca0da,0,0,,,blood;brain;intestine;kidney;liver;lung
804d9a85-665b-45c6-b204-13457fdcc7ac,0,0,,,blood;brain;intestine;kidney;liver;lung
8058d760-09e6-4bdd-86a1-36917ffca3ef,0,0,,,blood;brain;intestine;kidney;liver;lung
80767859-6001-4fc7-a8e7-602b1e8bd54d,0,0,,,blood;brain;intestine;kidney;liver;lung
80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,0,0,,,blood;brain;intestine;kidney;liver;lung
80d7111d-f9fe-49fd-871e-6e618312c341,0,0,,,blood;brain;intestine;kidney;liver;lung
810ac45f-8969-4698-b42c-652f802f75c2,0,0,,,blood;brain;intestine;kidney;liver;lung
814f2c97-49e4-4a17-be26-fde3c4c57d1b,0,0,,,blood;brain;intestine;kidney;liver;lung
81c2d711-7fd5-48f0-bc74-57229f3c9554,0,0,,,blood;brain;intestine;kidney;liver;lung
81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,0,0,,,blood;brain;intestine;kidney;liver;lung
81ffdcd6-3f04-40bc-8bb0-9748f4ffe576,0,0,,,blood;brain;intestine;kidney;liver;lung
821a8e3e-87ec-41ee-bd69-cd4377057d38,0,0,,,blood;brain;intestine;kidney;liver;lung
82346769-8733-485e-ab49-f14923d2b5bc,0,0,,,blood;brain;intestine;kidney;liver;lung
829a3cd1-a466-49f1-b2e9-d3f6b7f392e2,11307,1,liver;lung,colorectal cancer,blood;brain;intestine;kidney;liver;lung
82f6af6d-5313-439a-9936-5e844be49a70,0,0,,,blood;brain;intestine;kidney;liver;lung
83b5e943-a1d5-4164-b3f2-f7a37f01b524,0,0,,,blood;brain;intestine;kidney;liver;lung
83d62c7b-3439-47ba-988c-d99e705bda12,0,0,,,blood;brain;intestine;kidney;liver;lung
84230ea4-998d-4aa8-8456-81dd54ce23af,5608,7,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
84242d25-f656-4ca6-8e8d-f3d2beeba11f,0,0,,,blood;brain;intestine;kidney;liver;lung
842c6f5d-4a94-4eef-8510-8c792d1124bc,0,0,,,blood;brain;intestine;kidney;liver;lung
84cfa5aa-a0d1-415e-ac47-eb66c9cf8170,72710,19,liver,intestinal failure–associated liver disease;normal,blood;brain;intestine;kidney;liver;lung
84f1a631-910b-4fbb-9f76-d915a07316d2,0,0,,,blood;brain;intestine;kidney;liver;lung
8560f809-5794-484e-9152-b63efa91d134,0,0,,,blood;brain;intestine;kidney;liver;lung
856c1b98-5727-49da-bf0f-151bdb8cb056,0,0,,,blood;brain;intestine;kidney;liver;lung
85c60876-7f35-40c5-a256-7808d84c6ba5,96129,1,brain,Alzheimer disease;normal,blood;brain;intestine;kidney;liver;lung
8623d55f-d91c-41c2-ae68-ed2072fd268d,0,0,,,blood;brain;intestine;kidney;liver;lung
86282760-5099-4c71-8cdd-412dcbbbd0b9,0,0,,,blood;brain;intestine;kidney;liver;lung
867757c1-3b1a-49d9-a0cd-17767eb160cc,0,0,,,blood;brain;intestine;kidney;liver;lung
873ff933-4fda-4936-9a70-67df11af90ac,0,0,,,blood;brain;intestine;kidney;liver;lung
8775a6c6-b960-43ae-9f76-45c4acda3621,0,0,,,blood;brain;intestine;kidney;liver;lung
87a06a2a-16c6-42f7-af1b-529fad431051,0,0,,,blood;brain;intestine;kidney;liver;lung
881e0e6b-a185-45f1-9b56-81606e91e7ff,0,0,,,blood;brain;intestine;kidney;liver;lung
881fe679-c6e0-45a3-9427-c4e81be6921f,7097,8,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
88a01d4a-5197-45be-b5ae-e019aef43376,0,0,,,blood;brain;intestine;kidney;liver;lung
88c483bf-477d-4be5-90d3-4fb101dd601f,0,0,,,blood;brain;intestine;kidney;liver;lung
894573ad-498f-47ee-9bec-ad0880147eea,0,0,,,blood;brain;intestine;kidney;liver;lung
8a554710-08bc-4005-87cd-da9675bdc2e7,4232,6,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
8a8aedcb-5bb3-453d-a9f0-f37951ae1515,0,0,,,blood;brain;intestine;kidney;liver;lung
8a95341f-f023-4bff-a1d5-52c7003ab65a,0,0,,,blood;brain;intestine;kidney;liver;lung
8a961a54-7e37-41e4-8e7b-463b23146b17,0,0,,,blood;brain;intestine;kidney;liver;lung
8b2e5453-faf7-46ea-9073-aea69b283cb7,0,0,,,blood;brain;intestine;kidney;liver;lung
8b47073c-8a20-4a37-b234-e1889b43991b,0,0,,,blood;brain;intestine;kidney;liver;lung
8ba5453f-7fab-4702-a3a6-4021b1f31a7a,0,0,,,blood;brain;intestine;kidney;liver;lung
8c0a3574-b0ad-4e4f-b5d3-d1a743b00d4a,0,0,,,blood;brain;intestine;kidney;liver;lung
8c42cfd0-0b0a-46d5-910c-fc833d83c45e,65662,46,blood;lung,normal,blood;brain;intestine;kidney;liver;lung
8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,0,0,,,blood;brain;intestine;kidney;liver;lung
8d1dd010-5cbc-43fb-83f8-e0de8e8517da,0,0,,,blood;brain;intestine;kidney;liver;lung
8d73847b-33e7-48f0-837f-e3e6579bf12d,0,0,,,blood;brain;intestine;kidney;liver;lung
8dc29642-be06-46dc-a289-8075915745d4,17962,10,kidney,normal,blood;brain;intestine;kidney;liver;lung
8dc858b0-b076-4326-94bb-7c2d1cd721a3,8556,4,lung,normal,blood;brain;intestine;kidney;liver;lung
8e10f1c4-8e98-41e5-b65f-8cd89a887122,0,0,,,blood;brain;intestine;kidney;liver;lung
8e47ed12-c658-4252-b126-381df8d52a3d,0,0,,,blood;brain;intestine;kidney;liver;lung
8e5978bd-0e48-4a09-a92d-fa2985059f05,0,0,,,blood;brain;intestine;kidney;liver;lung
8e948521-3c3d-4e92-9ff1-3add0e069e41,0,0,,,blood;brain;intestine;kidney;liver;lung
8ef06ea4-8d0f-4303-a652-7d4604402b1f,0,0,,,blood;brain;intestine;kidney;liver;lung
8f10185b-e0b3-46a5-8706-7f1799225d79,0,0,,,blood;brain;intestine;kidney;liver;lung
8f3e7fcf-0b16-4a29-a5f1-a7a8b267d689,0,0,,,blood;brain;intestine;kidney;liver;lung
8f48c031-6692-4c82-b6c2-e4ad35cbc0aa,0,0,,,blood;brain;intestine;kidney;liver;lung
8f4f8502-9170-4ac2-9707-3b6985ebfe5f,0,0,,,blood;brain;intestine;kidney;liver;lung
8faa2c07-0080-4627-b1d7-e645a780d752,0,0,,,blood;brain;intestine;kidney;liver;lung
8fbed309-d3d4-441b-b3ff-e2dcbcec2d35,57918,21,lung,chronic obstructive pulmonary disease;normal,blood;brain;intestine;kidney;liver;lung
8fcf0ccc-67b2-43a3-90be-075f85169bef,0,0,,,blood;brain;intestine;kidney;liver;lung
8ff0cef9-393e-43de-9722-a1e12c239727,7750,10,blood,normal,blood;brain;intestine;kidney;liver;lung
900fdf13-150d-4695-9f8c-4c09105ba2eb,0,0,,,blood;brain;intestine;kidney;liver;lung
9038a71d-81a7-4bc7-82c2-186c26d5c3d6,0,0,,,blood;brain;intestine;kidney;liver;lung
90d4a63b-5c02-43eb-acde-c49345681601,0,0,,,blood;brain;intestine;kidney;liver;lung
91b2327d-e3f3-4f63-b446-20774d20fc33,0,0,,,blood;brain;intestine;kidney;liver;lung
91cc8f50-9c9e-4d9b-84fe-fcd59f852bba,0,0,,,blood;brain;intestine;kidney;liver;lung
92161459-9103-4379-ae34-73a38eee1d1d,0,0,,,blood;brain;intestine;kidney;liver;lung
93091496-be48-4122-b945-9af9c22a7535,28718,1,brain,normal,blood;brain;intestine;kidney;liver;lung
93131426-0124-4ab4-a013-9dfbcd99d467,0,0,,,blood;brain;intestine;kidney;liver;lung
93325b5c-19bb-4481-aeda-738209650945,0,0,,,blood;brain;intestine;kidney;liver;lung
933497dc-7592-4532-9056-b9941547b3ac,0,0,,,blood;brain;intestine;kidney;liver;lung
9372df2d-13d6-4fac-980b-919a5b7eb483,0,0,,,blood;brain;intestine;kidney;liver;lung
939d235c-50bd-41e1-83f5-d056d1aeae47,0,0,,,blood;brain;intestine;kidney;liver;lung
93a3b257-359b-4266-b23f-64875d37a9e3,0,0,,,blood;brain;intestine;kidney;liver;lung
93cb76aa-a84b-4a92-8e6c-66a914e26d4c,0,0,,,blood;brain;intestine;kidney;liver;lung
9434b020-de42-43eb-bcc4-542b2be69015,0,0,,,blood;brain;intestine;kidney;liver;lung
94423ec1-21f8-40e8-b5c9-c3ea82350ca4,0,0,,,blood;brain;intestine;kidney;liver;lung
949573c7-2610-450d-8aaa-d4de4842901c,0,0,,,blood;brain;intestine;kidney;liver;lung
949ec7fc-ac54-47c9-bb6f-ee9e67688cce,0,0,,,blood;brain;intestine;kidney;liver;lung
94c41723-b2c4-4b59-a49a-64c9b851903e,0,0,,,blood;brain;intestine;kidney;liver;lung
95ce06a0-7de9-4ab2-bcd1-a6625f55e7e3,0,0,,,blood;brain;intestine;kidney;liver;lung
95d3b0fb-b8a7-4bec-a2e8-cded3222ff07,0,0,,,blood;brain;intestine;kidney;liver;lung
960ecd06-e7c2-463d-9a5b-6832994376c6,0,0,,,blood;brain;intestine;kidney;liver;lung
9613ef7c-dec7-4d68-acbe-1ffa7f57fde5,0,0,,,blood;brain;intestine;kidney;liver;lung
963a08cb-d995-4862-9614-f9d38a7d7540,0,0,,,blood;brain;intestine;kidney;liver;lung
965386e9-1e4f-466d-bf59-ebdca4b66b9b,0,0,,,blood;brain;intestine;kidney;liver;lung
968885c5-b652-48d9-9006-c34b5fc1c07a,0,0,,,blood;brain;intestine;kidney;liver;lung
96a3f64b-0ee9-40d8-91e9-813ce38261c9,0,0,,,blood;brain;intestine;kidney;liver;lung
96baf2e0-60c5-48cf-b1d1-cba657851507,0,0,,,blood;brain;intestine;kidney;liver;lung
975e13b6-bec1-4eed-b46a-9be1f1357373,0,0,,,blood;brain;intestine;kidney;liver;lung
975fd2d3-1982-47a1-9ef7-8cde3345f219,0,0,,,blood;brain;intestine;kidney;liver;lung
978a566a-dc27-478d-b306-26daba116c1f,0,0,,,blood;brain;intestine;kidney;liver;lung
97a17473-e2b1-4f31-a544-44a60773e2dd,0,0,,,blood;brain;intestine;kidney;liver;lung
97d9238c-1a39-4873-b0bb-963ec2d788e6,0,0,,,blood;brain;intestine;kidney;liver;lung
98113e7e-f586-4065-a26a-60aa702f8d1c,0,0,,,blood;brain;intestine;kidney;liver;lung
9813a1d4-d107-459e-9b2e-7687be935f69,23197,1,brain,Alzheimer disease;normal,blood;brain;intestine;kidney;liver;lung
98219f72-0f9a-4de9-a859-c81834f24ab1,0,0,,,blood;brain;intestine;kidney;liver;lung
983d5ec9-40e8-4512-9e65-a572a9c486cb,0,0,,,blood;brain;intestine;kidney;liver;lung
98f5d518-1e60-4307-b732-ab045cd3cbc2,0,0,,,blood;brain;intestine;kidney;liver;lung
9940f951-3dc0-4579-bbb2-2392786e59a3,0,0,,,blood;brain;intestine;kidney;liver;lung
9968be68-ab65-4a38-9e1a-c9b6abece194,51984,20,liver;lung,normal,blood;brain;intestine;kidney;liver;lung
99950e99-2758-41d2-b2c9-643edcdf6d82,0,0,,,blood;brain;intestine;kidney;liver;lung
99e317c0-1fab-4f73-b511-859e752fd1c3,0,0,,,blood;brain;intestine;kidney;liver;lung
99efb290-fbe3-4739-909d-859e058f54aa,0,0,,,blood;brain;intestine;kidney;liver;lung
9a281de7-cee5-4e80-8584-1929f46f152f,0,0,,,blood;brain;intestine;kidney;liver;lung
9a64bf99-ebe5-4276-93a8-bee9dff1cd47,0,0,,,blood;brain;intestine;kidney;liver;lung
9a7c80a5-c81a-4c94-8fc8-2517dfb8c9c3,0,0,,,blood;brain;intestine;kidney;liver;lung
9aef5aa0-03b0-4d74-a7b3-64b80184ea1d,0,0,,,blood;brain;intestine;kidney;liver;lung
9b188f26-c8e1-4a78-af15-622a35a371fc,0,0,,,blood;brain;intestine;kidney;liver;lung
9b686bb6-1427-4e13-b451-7ee961115cf9,0,0,,,blood;brain;intestine;kidney;liver;lung
9ba03780-4b13-44bc-a7d3-ce532ea0a856,0,0,,,blood;brain;intestine;kidney;liver;lung
9bf9dd7d-e23e-49ee-95cc-11df3bd61769,0,0,,,blood;brain;intestine;kidney;liver;lung
9c1b5626-58df-4401-ae7b-f66d068c1551,7750,10,blood,normal,blood;brain;intestine;kidney;liver;lung
9c235282-2b6f-4f74-8f16-7d3ac1b51371,0,0,,,blood;brain;intestine;kidney;liver;lung
9c63201d-bfd9-41a8-bbbc-18d947556f3d,0,0,,,blood;brain;intestine;kidney;liver;lung
9cfee1e6-b24f-433d-a269-f01841655d6a,0,0,,,blood;brain;intestine;kidney;liver;lung
9d584fcb-a28a-4b91-a886-ceb66a88ef81,0,0,,,blood;brain;intestine;kidney;liver;lung
9d5df009-eb76-43a3-b6cd-22017cc53700,0,0,,,blood;brain;intestine;kidney;liver;lung
9d8e5dca-03a3-457d-b7fb-844c75735c83,0,0,,,blood;brain;intestine;kidney;liver;lung
9dbab10c-118d-496b-966a-67f1763a6b7d,1406627,16,blood;lung,COVID-19;normal,blood;brain;intestine;kidney;liver;lung
9ddea8d9-cc4c-420a-90f6-880996f808d4,0,0,,,blood;brain;intestine;kidney;liver;lung
9df60c57-fdf3-4e93-828e-fe9303f20438,0,0,,,blood;brain;intestine;kidney;liver;lung
9ea52f85-a35e-4b5b-9207-e2f1de7dbbcd,35171,1,brain,normal,blood;brain;intestine;kidney;liver;lung
9ea768a2-87ab-46b6-a73d-c4e915f25af3,40268,29,kidney,normal,blood;brain;intestine;kidney;liver;lung
9ec335f2-420a-45a8-b45a-1ab646e50041,0,0,,,blood;brain;intestine;kidney;liver;lung
9ec34295-ab16-47e2-af33-b884143e520b,0,0,,,blood;brain;intestine;kidney;liver;lung
9f049476-2431-4645-a2d6-f6e85892b603,0,0,,,blood;brain;intestine;kidney;liver;lung
9f1049ac-f8b7-45ad-8e31-6e96c3e5058f,0,0,,,blood;brain;intestine;kidney;liver;lung
9f1a899f-05a0-44c5-8aa9-39df61ae4324,0,0,,,blood;brain;intestine;kidney;liver;lung
9f222629-9e39-47d0-b83f-e08d610c7479,1412883,51,lung,COVID-19;chronic obstructive pulmonary disease;cystic fibrosis;hypersensitivity pneumonitis;interstitial lung disease;lung adenocarcinoma;lung large cell carcinoma;lymphangioleiomyomatosis;non-specific interstitial pneumonia;normal;pleomorphic carcinoma;pneumonia;pulmonary fibrosis;pulmonary sarcoidosis;squamous cell lung carcinoma,blood;brain;intestine;kidney;liver;lung
9f499d32-400d-4c42-ac9a-fb1481844fee,0,0,,,blood;brain;intestine;kidney;liver;lung
9f984b44-9c72-4aa3-b8c5-65823071c3d6,0,0,,,blood;brain;intestine;kidney;liver;lung
9fcb0b73-c734-40a5-be9c-ace7eea401c9,0,0,,,blood;brain;intestine;kidney;liver;lung
9fddb063-056d-4202-8b8a-4b0ee531d3ce,0,0,,,blood;brain;intestine;kidney;liver;lung
9ff99bf8-2524-4ab5-ab6e-4bc218e4a449,0,0,,,blood;brain;intestine;kidney;liver;lung
9ff9f9ba-016b-4cbb-8899-45dc20860b8b,0,0,,,blood;brain;intestine;kidney;liver;lung
a0754256-f44b-4c4a-962c-a552e47d3fdc,0,0,,,blood;brain;intestine;kidney;liver;lung
a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,0,0,,,blood;brain;intestine;kidney;liver;lung
a12ccb9b-4fbe-457d-8590-ac78053259ef,0,0,,,blood;brain;intestine;kidney;liver;lung
a190b2e9-3796-4785-9a2f-013e2a9a43e6,0,0,,,blood;brain;intestine;kidney;liver;lung
a19438aa-ef9a-4e9b-abb6-5a1357123bb8,0,0,,,blood;brain;intestine;kidney;liver;lung
a199ca73-035d-44e2-9893-4c493151db21,105827,16,blood,juvenile dermatomyositis;normal,blood;brain;intestine;kidney;liver;lung
a19b218b-1c0a-4618-b41f-7c216c623ec6,0,0,,,blood;brain;intestine;kidney;liver;lung
a19d1667-a7b5-4556-9e5f-f9bfa690c0f1,0,0,,,blood;brain;intestine;kidney;liver;lung
a1b9c51e-a408-4f7f-bccb-abefe20ae2a5,16245,6,brain,Alzheimer disease;temporal lobe epilepsy,blood;brain;intestine;kidney;liver;lung
a20e2f2a-e171-450a-8ddc-8935c2977ad6,0,0,,,blood;brain;intestine;kidney;liver;lung
a22a3aeb-5e68-4084-8a45-94b42015adf8,0,0,,,blood;brain;intestine;kidney;liver;lung
a24ce10f-5a87-4e1f-a34a-f4fe5fc84052,0,0,,,blood;brain;intestine;kidney;liver;lung
a24ecf77-c059-4dc5-8ca4-3b89d667b7f8,0,0,,,blood;brain;intestine;kidney;liver;lung
a2c833f7-b7f1-4f4d-ad31-cae478b601b7,0,0,,,blood;brain;intestine;kidney;liver;lung
a2d4d33e-4c62-4361-b80a-9be53d2e50e8,0,0,,,blood;brain;intestine;kidney;liver;lung
a30db232-08a6-48f0-ab9f-ad6977b8a6b1,8213,1,brain,normal,blood;brain;intestine;kidney;liver;lung
a357414d-2042-4eb5-95f0-c58604a18bdd,0,0,,,blood;brain;intestine;kidney;liver;lung
a37f857c-779f-464e-9310-3db43a1811e7,0,0,,,blood;brain;intestine;kidney;liver;lung
a4116666-d295-4443-a174-0acc283f92c4,0,0,,,blood;brain;intestine;kidney;liver;lung
a41202e6-173c-477c-8b4d-e0688ee1c4cb,0,0,,,blood;brain;intestine;kidney;liver;lung
a4157949-6f2a-40e2-b960-63f6e2bde918,0,0,,,blood;brain;intestine;kidney;liver;lung
a43aa46b-bd16-47fe-bc3e-19a052624e79,0,0,,,blood;brain;intestine;kidney;liver;lung
a49167b8-fe43-4b8f-ac37-d9c2af16f116,0,0,,,blood;brain;intestine;kidney;liver;lung
a49d9109-1d0c-4b36-8139-19aa9a83428c,0,0,,,blood;brain;intestine;kidney;liver;lung
a4e89c26-e8d4-4471-9b06-16a1405880f0,0,0,,,blood;brain;intestine;kidney;liver;lung
a51c6ece-5731-4128-8c1e-5060e80c69e4,0,0,,,blood;brain;intestine;kidney;liver;lung
a56f1a6b-071c-4780-9832-33ca9b8fb391,0,0,,,blood;brain;intestine;kidney;liver;lung
a59ba9fa-1407-4f15-8c56-d3637421570d,0,0,,,blood;brain;intestine;kidney;liver;lung
a5b5d1f3-dd8b-44f6-a685-15f0f741c062,0,0,,,blood;brain;intestine;kidney;liver;lung
a5d5c529-8a1f-40b5-bda3-35208970070d,0,0,,,blood;brain;intestine;kidney;liver;lung
a5d95a42-0137-496f-8a60-101e17f263c8,1324,3,blood,common variable immunodeficiency;normal,blood;brain;intestine;kidney;liver;lung
a6388a6f-6076-401b-9b30-7d4306a20035,0,0,,,blood;brain;intestine;kidney;liver;lung
a65bcc2d-4243-44c1-a262-ab7dcddfcf86,0,0,,,blood;brain;intestine;kidney;liver;lung
a6858c10-c52a-4a1d-bc12-a90dbd51ca66,0,0,,,blood;brain;intestine;kidney;liver;lung
a68b64d8-aee3-4947-81b7-36b8fe5a44d2,0,0,,,blood;brain;intestine;kidney;liver;lung
a6c0143c-11f7-4a54-8710-6b427b78873a,0,0,,,blood;brain;intestine;kidney;liver;lung
a77176ec-96c8-4448-a3e7-b56940bdfab6,0,0,,,blood;brain;intestine;kidney;liver;lung
a7b4f565-691d-43ea-bf4a-d2d1d52bb4b4,0,0,,,blood;brain;intestine;kidney;liver;lung
a82c43bb-a703-446d-aa24-049bf013121f,7750,10,blood,normal,blood;brain;intestine;kidney;liver;lung
a84face4-eb30-4f43-994f-c6a13a097808,0,0,,,blood;brain;intestine;kidney;liver;lung
a9bedd04-51cb-42ad-83fe-cd749de71f1b,0,0,,,blood;brain;intestine;kidney;liver;lung
a9c78d49-06c2-4195-97e0-33fe6dcb54a1,0,0,,,blood;brain;intestine;kidney;liver;lung
aa32098f-f7b0-43f2-a00a-601d190aae94,2596111,38,blood,cytomegalovirus infection,blood;brain;intestine;kidney;liver;lung
aa369999-a034-4ad9-b459-8a93c86ea77b,0,0,,,blood;brain;intestine;kidney;liver;lung
aa633105-e8e5-4dcc-b72d-6da6c191b3e9,0,0,,,blood;brain;intestine;kidney;liver;lung
aad97cb5-f375-45ef-ae9d-178e7f5d5180,0,0,,,blood;brain;intestine;kidney;liver;lung
ab326369-b63c-48d8-8a7f-82ffa0df7002,0,0,,,blood;brain;intestine;kidney;liver;lung
ab5b2256-b209-48b5-a801-c5d9a8c0de56,0,0,,,blood;brain;intestine;kidney;liver;lung
ac0c6561-7a48-4185-af6f-af799f699172,0,0,,,blood;brain;intestine;kidney;liver;lung
ac0fee7e-0999-4319-b244-20278e1ff2fb,0,0,,,blood;brain;intestine;kidney;liver;lung
ac2fea99-ce08-4fca-8d03-a19f37bf21a3,0,0,,,blood;brain;intestine;kidney;liver;lung
ac7a65ad-b918-4e3e-a216-7824cc23638e,0,0,,,blood;brain;intestine;kidney;liver;lung
acae7679-d077-461c-b857-ee6ccfeb267f,0,0,,,blood;brain;intestine;kidney;liver;lung
acd544d0-4d8b-46c7-98b3-fc48f7e6fdb7,0,0,,,blood;brain;intestine;kidney;liver;lung
acf818eb-f6d2-42b9-bb1d-475aa9cff2bb,0,0,,,blood;brain;intestine;kidney;liver;lung
adda0684-f8ea-4403-b393-2a25607077c4,0,0,,,blood;brain;intestine;kidney;liver;lung
ae29ebd0-1973-40a4-a6af-d15a5f77a80f,0,0,,,blood;brain;intestine;kidney;liver;lung
ae45e70d-cae7-45f5-8ee8-6655f208273c,0,0,,,blood;brain;intestine;kidney;liver;lung
ae4f8ddd-cac9-4172-9681-2175da462f2e,457965,10,brain,normal,blood;brain;intestine;kidney;liver;lung
ae5341b8-60fb-4fac-86db-86e49ee66287,0,0,,,blood;brain;intestine;kidney;liver;lung
aecc2743-4ff2-4b55-ac8c-a1ff76fc4bb4,0,0,,,blood;brain;intestine;kidney;liver;lung
af33f944-ab2f-4b80-a17e-49c13e03b01d,0,0,,,blood;brain;intestine;kidney;liver;lung
af8b241a-c72c-4470-b1a4-80e7336c6ab6,0,0,,,blood;brain;intestine;kidney;liver;lung
afae4675-434d-4e89-b5ce-2854c9dc38a3,0,0,,,blood;brain;intestine;kidney;liver;lung
b03e4ef8-4e6b-47f4-84a7-e8ed033d08cd,0,0,,,blood;brain;intestine;kidney;liver;lung
b07e5164-baf6-43d2-bdba-5a249d0da879,0,0,,,blood;brain;intestine;kidney;liver;lung
b07fb54c-d7ad-4995-8bb0-8f3d8611cabe,0,0,,,blood;brain;intestine;kidney;liver;lung
b0e547f0-462b-4f81-b31b-5b0a5d96f537,10282,28,blood,normal,blood;brain;intestine;kidney;liver;lung
b15ec84b-46e9-4678-b511-a0f81f9b545b,0,0,,,blood;brain;intestine;kidney;liver;lung
b165f033-9dec-468a-9248-802fc6902a74,0,0,,,blood;brain;intestine;kidney;liver;lung
b1d37bbd-9ae4-4404-b2f9-f2fe66750e4e,0,0,,,blood;brain;intestine;kidney;liver;lung
b252b015-b488-4d5c-b16e-968c13e48a2c,85134,9,intestine;liver,malignant ovarian serous tumor,blood;brain;intestine;kidney;liver;lung
b25f3834-69b3-4d87-a272-3938432d1f30,0,0,,,blood;brain;intestine;kidney;liver;lung
b2dda353-0c96-42df-8dcd-1ea7429a6feb,4462,17,brain,normal,blood;brain;intestine;kidney;liver;lung
b347446f-2e38-4248-96fb-39acc50f2112,0,0,,,blood;brain;intestine;kidney;liver;lung
b3a5a10f-b1cb-4e8e-abce-bf345448625b,0,0,,,blood;brain;intestine;kidney;liver;lung
b3be4624-0723-4f1d-846c-d31025da3718,0,0,,,blood;brain;intestine;kidney;liver;lung
b3c9904b-2ffd-4038-8620-ee1c5b072e9c,0,0,,,blood;brain;intestine;kidney;liver;lung
b3d060c6-bbd7-4db0-9ef7-9df42475875a,0,0,,,blood;brain;intestine;kidney;liver;lung
b410249d-3a76-49b2-9f6f-7dede0481af6,0,0,,,blood;brain;intestine;kidney;liver;lung
b46237d1-19c6-4af2-9335-9854634bad16,0,0,,,blood;brain;intestine;kidney;liver;lung
b47cf863-d90d-4fe5-a1eb-1a4785a3e329,0,0,,,blood;brain;intestine;kidney;liver;lung
